type,bom_ref,license-id,group,author,name,version,purl,path,description,vcs-url,vcs-comment,website-url,website-comment,issue-tracker-url,issue-tracker-comment,distribution-url,distribution-comment,hash-alg,hash-value,author-email,deprecated-status,deprecation-reason,timestamp
library,flat@5.0.2,BSD-3-Clause,,Hugh Kennedy,flat,5.0.2,pkg:npm/flat@5.0.2?vcs_url=git%3A%2F%2Fgithub.com%2Fhughsk%2Fflat.git,,Take a nested Javascript object and flatten it~ or unflatten an object with delimited keys,git://github.com/hughsk/flat.git,"as detected from PackageJson property ""repository.url""",https://github.com/hughsk/flat,"as detected from PackageJson property ""homepage""",https://github.com/hughsk/flat/issues,"as detected from PackageJson property ""bugs.url""",,,,,hughskennedy@gmail.com,active,Active in npm registry,2023-09-19T14:47:19.831Z
library,glob@7.1.4,ISC,,Isaac Z. Schlueter,glob,7.1.4,pkg:npm/glob@7.1.4?vcs_url=git%3A%2F%2Fgithub.com%2Fisaacs%2Fnode-glob.git,,a little globber,git://github.com/isaacs/node-glob.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/node-glob#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/node-glob/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,deprecated,Glob versions prior to v9 are no longer supported,2025-06-12T20:23:24.840Z
library,ignore@5.3.2,MIT,,kael,ignore,5.3.2,pkg:npm/ignore@5.3.2?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2Fkaelzhang%2Fnode-ignore.git,,Ignore is a manager and filter for .gitignore rules~ the one used by eslint~ gitbook and many others.,git+ssh://git@github.com/kaelzhang/node-ignore.git,"as detected from PackageJson property ""repository.url""",https://github.com/kaelzhang/node-ignore#readme,"as detected from PackageJson property ""homepage""",https://github.com/kaelzhang/node-ignore/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-31T02:18:53.593Z
library,jsonc-parser@3.2.0,MIT,,Microsoft Corporation,jsonc-parser,3.2.0,pkg:npm/jsonc-parser@3.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fmicrosoft%2Fnode-jsonc-parser.git,,Scanner and parser for JSON with comments.,git+https://github.com/microsoft/node-jsonc-parser.git,"as detected from PackageJson property ""repository.url""",https://github.com/microsoft/node-jsonc-parser#readme,"as detected from PackageJson property ""homepage""",https://github.com/microsoft/node-jsonc-parser/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2024-06-24T21:12:45.651Z
library,lines-and-columns@2.0.4,MIT,,Brian Donovan,lines-and-columns,2.0.4,pkg:npm/lines-and-columns@2.0.4?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Feventualbuddha%2Flines-and-columns.git,,Maps lines and columns to character offsets and back.,git+https://github.com/eventualbuddha/lines-and-columns.git,"as detected from PackageJson property ""repository.url""",https://github.com/eventualbuddha/lines-and-columns#readme,"as detected from PackageJson property ""homepage""",https://github.com/eventualbuddha/lines-and-columns/issues,"as detected from PackageJson property ""bugs.url""",,,,,brian@donovans.cc,active,Active in npm registry,2023-11-07T01:41:53.488Z
library,npm-run-path@4.0.1,MIT,,Sindre Sorhus,npm-run-path,4.0.1,pkg:npm/npm-run-path@4.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fnpm-run-path.git,,Get your PATH prepended with locally installed binaries,git+https://github.com/sindresorhus/npm-run-path.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/npm-run-path#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/npm-run-path/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2024-08-26T08:40:09.963Z
library,open@8.4.2,MIT,,Sindre Sorhus,open,8.4.2,pkg:npm/open@8.4.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fopen.git,,Open stuff like URLs~ files~ executables. Cross-platform.,git+https://github.com/sindresorhus/open.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/open#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/open/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2025-07-14T13:46:43.085Z
library,semver@7.5.3,ISC,,GitHub Inc.,semver,7.5.3,pkg:npm/semver@7.5.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnpm%2Fnode-semver.git,,The semantic version parser used by npm.,git+https://github.com/npm/node-semver.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/node-semver#readme,"as detected from PackageJson property ""homepage""",https://github.com/npm/node-semver/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-14T20:04:22.201Z
library,strong-log-transformer@2.1.0,Apache-2.0,,Ryan Graham,strong-log-transformer,2.1.0,pkg:npm/strong-log-transformer@2.1.0?vcs_url=git%3A%2F%2Fgithub.com%2Fstrongloop%2Fstrong-log-transformer.git,,Stream transformer that prefixes lines with timestamps and other things.,git://github.com/strongloop/strong-log-transformer.git,"as detected from PackageJson property ""repository.url""",https://github.com/strongloop/strong-log-transformer,"as detected from PackageJson property ""homepage""",https://github.com/strongloop/strong-log-transformer/issues,"as detected from PackageJson property ""bugs.url""",,,,,ryan@strongloop.com,active,Active in npm registry,2023-08-16T14:07:02.920Z
library,tar-stream@2.2.0,MIT,,Mathias Buus,tar-stream,2.2.0,pkg:npm/tar-stream@2.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fmafintosh%2Ftar-stream.git,,tar-stream is a streaming tar parser and generator and nothing else. It is streams2 and operates purely using streams which means you can easily extract/parse tarballs without ever hitting the file system.,git+https://github.com/mafintosh/tar-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/tar-stream,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/tar-stream/issues,"as detected from PackageJson property ""bugs.url""",,,,,mathiasbuus@gmail.com,active,Active in npm registry,2024-01-19T20:14:20.295Z
library,tmp@0.2.5,MIT,,KARASZI István,tmp,0.2.5,pkg:npm/tmp@0.2.5?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fraszi%2Fnode-tmp.git,,Temporary file and directory creator,git+https://github.com/raszi/node-tmp.git,"as detected from PackageJson property ""repository.url""",http://github.com/raszi/node-tmp,"as detected from PackageJson property ""homepage""",http://github.com/raszi/node-tmp/issues,"as detected from PackageJson property ""bugs.url""",,,,,github@spam.raszi.hu,active,Active in npm registry,2025-08-08T21:22:09.101Z
library,tsconfig-paths@4.2.0,MIT,,Jonas Kello,tsconfig-paths,4.2.0,pkg:npm/tsconfig-paths@4.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fdividab%2Ftsconfig-paths.git,,Load node modules according to tsconfig paths~ in run-time or via API.,git+https://github.com/dividab/tsconfig-paths.git,"as detected from PackageJson property ""repository.url""",https://github.com/dividab/tsconfig-paths#readme,"as detected from PackageJson property ""homepage""",https://github.com/dividab/tsconfig-paths/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-08-25T10:09:24.700Z
library,v8-compile-cache@2.3.0,MIT,,Andres Suarez,v8-compile-cache,2.3.0,pkg:npm/v8-compile-cache@2.3.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fzertosh%2Fv8-compile-cache.git,,Require hook for automatic V8 compile cache persistence,git+https://github.com/zertosh/v8-compile-cache.git,"as detected from PackageJson property ""repository.url""",https://github.com/zertosh/v8-compile-cache#readme,"as detected from PackageJson property ""homepage""",https://github.com/zertosh/v8-compile-cache/issues,"as detected from PackageJson property ""bugs.url""",,,,,zertosh@gmail.com,active,Active in npm registry,2023-08-14T21:38:46.749Z
library,yargs@17.7.2,MIT,,,yargs,17.7.2,pkg:npm/yargs@17.7.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fyargs%2Fyargs.git,,yargs the modern~ pirate-themed~ successor to optimist.,git+https://github.com/yargs/yargs.git,"as detected from PackageJson property ""repository.url""",https://yargs.js.org/,"as detected from PackageJson property ""homepage""",https://github.com/yargs/yargs/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-27T14:27:19.679Z
library,cliui@8.0.1,ISC,,Ben Coe,cliui,8.0.1,pkg:npm/cliui@8.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fyargs%2Fcliui.git,,easily create complex multi-column command-line-interfaces,git+https://github.com/yargs/cliui.git,"as detected from PackageJson property ""repository.url""",https://github.com/yargs/cliui#readme,"as detected from PackageJson property ""homepage""",https://github.com/yargs/cliui/issues,"as detected from PackageJson property ""bugs.url""",,,,,ben@npmjs.com,active,Active in npm registry,2025-03-17T02:36:25.675Z
library,bl@4.1.0,MIT,,,bl,4.1.0,pkg:npm/bl@4.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Frvagg%2Fbl.git,,Buffer List: collect buffers and access with a standard readable Buffer interface~ streamable too!,git+https://github.com/rvagg/bl.git,"as detected from PackageJson property ""repository.url""",https://github.com/rvagg/bl,"as detected from PackageJson property ""homepage""",https://github.com/rvagg/bl/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-09-05T04:22:52.926Z
library,end-of-stream@1.4.5,MIT,,Mathias Buus,end-of-stream,1.4.5,pkg:npm/end-of-stream@1.4.5?vcs_url=git%3A%2F%2Fgithub.com%2Fmafintosh%2Fend-of-stream.git,,Call a callback when a readable/writable/duplex stream has completed or failed.,git://github.com/mafintosh/end-of-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/end-of-stream,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/end-of-stream/issues,"as detected from PackageJson property ""bugs.url""",,,,,mathiasbuus@gmail.com,active,Active in npm registry,2025-06-16T13:29:00.747Z
library,fs-constants@1.0.0,MIT,,Mathias Buus,fs-constants,1.0.0,pkg:npm/fs-constants@1.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fmafintosh%2Ffs-constants.git,,Require constants across node and the browser,git+https://github.com/mafintosh/fs-constants.git,"as detected from PackageJson property ""repository.url""",https://github.com/mafintosh/fs-constants,"as detected from PackageJson property ""homepage""",https://github.com/mafintosh/fs-constants/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2022-05-02T23:23:22.507Z
library,once@1.4.0,ISC,,Isaac Z. Schlueter,once,1.4.0,pkg:npm/once@1.4.0?vcs_url=git%3A%2F%2Fgithub.com%2Fisaacs%2Fonce.git,,Run a function exactly one time,git://github.com/isaacs/once.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/once#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/once/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,active,Active in npm registry,2023-06-22T16:33:12.734Z
library,wrappy@1.0.2,ISC,,Isaac Z. Schlueter,wrappy,1.0.2,pkg:npm/wrappy@1.0.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnpm%2Fwrappy.git,,Callback wrapping utility,git+https://github.com/npm/wrappy.git,"as detected from PackageJson property ""repository.url""",https://github.com/npm/wrappy,"as detected from PackageJson property ""homepage""",https://github.com/npm/wrappy/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,active,Active in npm registry,2023-06-22T16:34:09.617Z
library,buffer@5.7.1,MIT,,Feross Aboukhadijeh,buffer,5.7.1,pkg:npm/buffer@5.7.1?vcs_url=git%3A%2F%2Fgithub.com%2Ffeross%2Fbuffer.git,,Node.js Buffer API~ for the browser,git://github.com/feross/buffer.git,"as detected from PackageJson property ""repository.url""",https://github.com/feross/buffer,"as detected from PackageJson property ""homepage""",https://github.com/feross/buffer/issues,"as detected from PackageJson property ""bugs.url""",,,,,feross@feross.org,active,Active in npm registry,2023-07-22T20:56:41.505Z
library,base64-js@1.5.1,MIT,,T. Jameson Little,base64-js,1.5.1,pkg:npm/base64-js@1.5.1?vcs_url=git%3A%2F%2Fgithub.com%2Fbeatgammit%2Fbase64-js.git,,Base64 encoding/decoding in pure JS,git://github.com/beatgammit/base64-js.git,"as detected from PackageJson property ""repository.url""",https://github.com/beatgammit/base64-js,"as detected from PackageJson property ""homepage""",https://github.com/beatgammit/base64-js/issues,"as detected from PackageJson property ""bugs.url""",,,,,t.jameson.little@gmail.com,active,Active in npm registry,2023-07-22T20:56:09.394Z
library,ieee754@1.2.1,BSD-3-Clause,,Feross Aboukhadijeh,ieee754,1.2.1,pkg:npm/ieee754@1.2.1?vcs_url=git%3A%2F%2Fgithub.com%2Ffeross%2Fieee754.git,,Read/write IEEE754 floating point numbers from/to a Buffer or array-like object,git://github.com/feross/ieee754.git,"as detected from PackageJson property ""repository.url""",https://github.com/feross/ieee754#readme,"as detected from PackageJson property ""homepage""",https://github.com/feross/ieee754/issues,"as detected from PackageJson property ""bugs.url""",,,,,feross@feross.org,active,Active in npm registry,2023-07-22T20:56:46.634Z
library,duplexer@0.1.2,MIT,,Raynos,duplexer,0.1.2,pkg:npm/duplexer@0.1.2?vcs_url=git%3A%2F%2Fgithub.com%2FRaynos%2Fduplexer.git,,Creates a duplex stream,git://github.com/Raynos/duplexer.git,"as detected from PackageJson property ""repository.url""",https://github.com/Raynos/duplexer,"as detected from PackageJson property ""homepage""",https://github.com/Raynos/duplexer/issues,"as detected from PackageJson property ""bugs.url""",,,,,raynos2@gmail.com,active,Active in npm registry,2022-11-08T10:38:42.147Z
library,define-lazy-prop@2.0.0,MIT,,Sindre Sorhus,define-lazy-prop,2.0.0,pkg:npm/define-lazy-prop@2.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fdefine-lazy-prop.git,,Define a lazily evaluated property on an object,git+https://github.com/sindresorhus/define-lazy-prop.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/define-lazy-prop#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/define-lazy-prop/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2022-06-14T23:27:38.021Z
library,is-docker@2.2.1,MIT,,Sindre Sorhus,is-docker,2.2.1,pkg:npm/is-docker@2.2.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fis-docker.git,,Check if the process is running inside a Docker container,git+https://github.com/sindresorhus/is-docker.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/is-docker#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/is-docker/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2025-09-15T21:04:08.571Z
library,is-wsl@2.2.0,MIT,,Sindre Sorhus,is-wsl,2.2.0,pkg:npm/is-wsl@2.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fis-wsl.git,,Check if the process is running inside Windows Subsystem for Linux (Bash on Windows),git+https://github.com/sindresorhus/is-wsl.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/is-wsl#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/is-wsl/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-09-25T05:58:41.550Z
library,path-key@3.1.1,MIT,,Sindre Sorhus,path-key,3.1.1,pkg:npm/path-key@3.1.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fpath-key.git,,Get the PATH environment variable key cross-platform,git+https://github.com/sindresorhus/path-key.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/path-key#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/path-key/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-06-17T00:09:27.470Z
library,fs.realpath@1.0.0,ISC,,Isaac Z. Schlueter,fs.realpath,1.0.0,pkg:npm/fs.realpath@1.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fisaacs%2Ffs.realpath.git,,Use node's fs.realpath~ but fall back to the JS implementation if the native one fails,git+https://github.com/isaacs/fs.realpath.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/fs.realpath#readme,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/fs.realpath/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,active,Active in npm registry,2023-06-22T16:32:05.628Z
library,inflight@1.0.6,ISC,,Isaac Z. Schlueter,inflight,1.0.6,pkg:npm/inflight@1.0.6?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fnpm%2Finflight.git,,Add callbacks to requests in flight to avoid async duplication,git+https://github.com/npm/inflight.git,"as detected from PackageJson property ""repository.url""",https://github.com/isaacs/inflight,"as detected from PackageJson property ""homepage""",https://github.com/isaacs/inflight/issues,"as detected from PackageJson property ""bugs.url""",,,,,i@izs.me,deprecated,"This module is not supported, and leaks memory. Do not use it. Check out lru-cache if you want a good and tested way to coalesce async requests by a key value, which is much more comprehensive and powerful.",2024-05-23T03:14:32.244Z
library,path-is-absolute@1.0.1,MIT,,Sindre Sorhus,path-is-absolute,1.0.1,pkg:npm/path-is-absolute@1.0.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fpath-is-absolute.git,,Node.js 0.12 path.isAbsolute() ponyfill,git+https://github.com/sindresorhus/path-is-absolute.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/path-is-absolute#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/path-is-absolute/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-07-21T15:52:30.855Z
library,ansi-colors@4.1.3,MIT,,Brian Woodward,ansi-colors,4.1.3,pkg:npm/ansi-colors@4.1.3?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fdoowb%2Fansi-colors.git,,Easily add ANSI colors to your text and symbols in the terminal. A faster drop-in replacement for chalk~ kleur and turbocolor (without the dependencies and rendering bugs).,git+https://github.com/doowb/ansi-colors.git,"as detected from PackageJson property ""repository.url""",https://github.com/doowb/ansi-colors,"as detected from PackageJson property ""homepage""",https://github.com/doowb/ansi-colors/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2023-07-07T03:58:56.931Z
library,restore-cursor@3.1.0,MIT,,Sindre Sorhus,restore-cursor,3.1.0,pkg:npm/restore-cursor@3.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Frestore-cursor.git,,Gracefully restore the CLI cursor on exit,git+https://github.com/sindresorhus/restore-cursor.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/restore-cursor#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/restore-cursor/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2024-07-26T13:56:42.345Z
library,onetime@5.1.2,MIT,,Sindre Sorhus,onetime,5.1.2,pkg:npm/onetime@5.1.2?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fonetime.git,,Ensure a function is only called once,git+https://github.com/sindresorhus/onetime.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/onetime#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/onetime/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-11-05T20:42:03.583Z
library,signal-exit@3.0.7,ISC,,Ben Coe,signal-exit,3.0.7,pkg:npm/signal-exit@3.0.7?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Ftapjs%2Fsignal-exit.git,,when you want to fire an event no matter how a process exits.,git+https://github.com/tapjs/signal-exit.git,"as detected from PackageJson property ""repository.url""",https://github.com/tapjs/signal-exit,"as detected from PackageJson property ""homepage""",https://github.com/tapjs/signal-exit/issues,"as detected from PackageJson property ""bugs.url""",,,,,ben@npmjs.com,active,Active in npm registry,2023-07-29T05:44:56.838Z
library,mimic-fn@2.1.0,MIT,,Sindre Sorhus,mimic-fn,2.1.0,pkg:npm/mimic-fn@2.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fmimic-fn.git,,Make a function mimic another one,git+https://github.com/sindresorhus/mimic-fn.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/mimic-fn#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/mimic-fn/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-11-05T19:55:23.083Z
library,supports-color@7.2.0,MIT,,Sindre Sorhus,supports-color,7.2.0,pkg:npm/supports-color@7.2.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fchalk%2Fsupports-color.git,,Detect whether a terminal supports color,git+https://github.com/chalk/supports-color.git,"as detected from PackageJson property ""repository.url""",https://github.com/chalk/supports-color#readme,"as detected from PackageJson property ""homepage""",https://github.com/chalk/supports-color/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2025-09-08T17:16:23.348Z
library,has-flag@4.0.0,MIT,,Sindre Sorhus,has-flag,4.0.0,pkg:npm/has-flag@4.0.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fsindresorhus%2Fhas-flag.git,,Check if argv has a specific flag,git+https://github.com/sindresorhus/has-flag.git,"as detected from PackageJson property ""repository.url""",https://github.com/sindresorhus/has-flag#readme,"as detected from PackageJson property ""homepage""",https://github.com/sindresorhus/has-flag/issues,"as detected from PackageJson property ""bugs.url""",,,,,sindresorhus@gmail.com,active,Active in npm registry,2023-04-17T23:19:31.649Z
library,follow-redirects@1.15.11,MIT,,Ruben Verborgh,follow-redirects,1.15.11,pkg:npm/follow-redirects@1.15.11?vcs_url=git%2Bssh%3A%2F%2Fgit%40github.com%2Ffollow-redirects%2Ffollow-redirects.git,,HTTP and HTTPS modules that follow redirects.,git+ssh://git@github.com/follow-redirects/follow-redirects.git,"as detected from PackageJson property ""repository.url""",https://github.com/follow-redirects/follow-redirects,"as detected from PackageJson property ""homepage""",https://github.com/follow-redirects/follow-redirects/issues,"as detected from PackageJson property ""bugs.url""",,,,,ruben@verborgh.org,active,Active in npm registry,2025-07-31T12:54:55.894Z
library,form-data@4.0.4,MIT,,Felix Geisendörfer,form-data,4.0.4,pkg:npm/form-data@4.0.4?vcs_url=git%3A%2F%2Fgithub.com%2Fform-data%2Fform-data.git,,A library to create readable multipart/form-data streams. Can be used to submit forms and file uploads to other web applications.,git://github.com/form-data/form-data.git,"as detected from PackageJson property ""repository.url""",https://github.com/form-data/form-data#readme,"as detected from PackageJson property ""homepage""",https://github.com/form-data/form-data/issues,"as detected from PackageJson property ""bugs.url""",,,,,felix@debuggable.com,active,Active in npm registry,2025-07-18T22:57:36.676Z
library,proxy-from-env@1.1.0,MIT,,Rob Wu,proxy-from-env,1.1.0,pkg:npm/proxy-from-env@1.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2FRob--W%2Fproxy-from-env.git,,Offers getProxyForUrl to get the proxy URL for a URL~ respecting the *_PROXY (e.g. HTTP_PROXY) and NO_PROXY environment variables.,git+https://github.com/Rob--W/proxy-from-env.git,"as detected from PackageJson property ""repository.url""",https://github.com/Rob--W/proxy-from-env#readme,"as detected from PackageJson property ""homepage""",https://github.com/Rob--W/proxy-from-env/issues,"as detected from PackageJson property ""bugs.url""",,,,,rob@robwu.nl,active,Active in npm registry,2022-06-24T21:56:56.683Z
library,asynckit@0.4.0,MIT,,Alex Indigo,asynckit,0.4.0,pkg:npm/asynckit@0.4.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Falexindigo%2Fasynckit.git,,Minimal async jobs utility library~ with streams support,git+https://github.com/alexindigo/asynckit.git,"as detected from PackageJson property ""repository.url""",https://github.com/alexindigo/asynckit#readme,"as detected from PackageJson property ""homepage""",https://github.com/alexindigo/asynckit/issues,"as detected from PackageJson property ""bugs.url""",,,,,iam@alexindigo.com,active,Active in npm registry,2022-06-13T03:39:04.302Z
library,combined-stream@1.0.8,MIT,,Felix Geisendörfer,combined-stream,1.0.8,pkg:npm/combined-stream@1.0.8?vcs_url=git%3A%2F%2Fgithub.com%2Ffelixge%2Fnode-combined-stream.git,,A stream that emits multiple other streams one after another.,git://github.com/felixge/node-combined-stream.git,"as detected from PackageJson property ""repository.url""",https://github.com/felixge/node-combined-stream,"as detected from PackageJson property ""homepage""",https://github.com/felixge/node-combined-stream/issues,"as detected from PackageJson property ""bugs.url""",,,,,felix@debuggable.com,active,Active in npm registry,2022-06-13T06:33:58.025Z
library,es-set-tostringtag@2.1.0,MIT,,Jordan Harband,es-set-tostringtag,2.1.0,pkg:npm/es-set-tostringtag@2.1.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fes-shims%2Fes-set-tostringtag.git,,A helper to optimistically set Symbol.toStringTag~ when possible.,git+https://github.com/es-shims/es-set-tostringtag.git,"as detected from PackageJson property ""repository.url""",https://github.com/es-shims/es-set-tostringtag#readme,"as detected from PackageJson property ""homepage""",https://github.com/es-shims/es-set-tostringtag/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-01-02T04:44:14.598Z
library,mime-types@2.1.35,MIT,,,mime-types,2.1.35,pkg:npm/mime-types@2.1.35?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjshttp%2Fmime-types.git,,The ultimate javascript content-type utility.,git+https://github.com/jshttp/mime-types.git,"as detected from PackageJson property ""repository.url""",https://github.com/jshttp/mime-types#readme,"as detected from PackageJson property ""homepage""",https://github.com/jshttp/mime-types/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-03-26T22:53:48.039Z
library,mime-db@1.52.0,MIT,,,mime-db,1.52.0,pkg:npm/mime-db@1.52.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fjshttp%2Fmime-db.git,,Media Type Database,git+https://github.com/jshttp/mime-db.git,"as detected from PackageJson property ""repository.url""",https://github.com/jshttp/mime-db#readme,"as detected from PackageJson property ""homepage""",https://github.com/jshttp/mime-db/issues,"as detected from PackageJson property ""bugs.url""",,,,,,active,Active in npm registry,2025-05-14T14:56:01.096Z
library,es-errors@1.3.0,MIT,,Jordan Harband,es-errors,1.3.0,pkg:npm/es-errors@1.3.0?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fes-errors.git,,A simple cache for a few of the JS Error constructors.,git+https://github.com/ljharb/es-errors.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/es-errors#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/es-errors/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2024-02-05T08:05:51.669Z
library,get-intrinsic@1.3.1,MIT,,Jordan Harband,get-intrinsic,1.3.1,pkg:npm/get-intrinsic@1.3.1?vcs_url=git%2Bhttps%3A%2F%2Fgithub.com%2Fljharb%2Fget-intrinsic.git,,Get and robustly cache all JS language-level intrinsics at first require time,git+https://github.com/ljharb/get-intrinsic.git,"as detected from PackageJson property ""repository.url""",https://github.com/ljharb/get-intrinsic#readme,"as detected from PackageJson property ""homepage""",https://github.com/ljharb/get-intrinsic/issues,"as detected from PackageJson property ""bugs.url""",,,,,ljharb@gmail.com,active,Active in npm registry,2025-09-30T16:34:34.522Z
